Unnamed: 0,customer_id,day_no,usage_app_facebook_daily,usage_app_helakuru_daily,usage_app_other,usage_app_tiktok_daily,usage_app_whatsapp_daily,usage_app_youtube_daily,usage_pack_data,usage_pack_vas,usage_voice_d2d_incoming,usage_voice_d2d_outgoing,usage_voice_d2nd_outgoing,usage_voice_nd2d_incoming
228,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,49,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,65.27,0.0,0.0
229,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,50,0.0,4.06,0.0,0.0,9.54,15.63,0.0,20.75,23.52,69.9,0.0,0.0
230,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,51,0.0,5.58,0.0,0.0,12.08,0.0,0.0,0.0,0.0,71.08,0.0,0.0
231,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,52,0.0,4.67,0.0,0.0,3.56,0.0,0.0,92.19,0.0,63.08,0.0,0.0
232,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,53,0.0,0.0,0.0,0.0,0.0,112.44,0.0,0.0,25.6,66.05,0.0,0.0
233,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,54,0.0,0.0,0.0,0.0,3.79,17.05,0.0,77.77,30.99,70.75,0.0,0.0
234,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,55,0.0,1.48,0.0,0.0,4.03,0.0,0.0,88.69,0.0,76.05,0.0,0.0
235,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,56,0.0,0.0,0.0,0.0,7.06,53.57,0.0,0.0,0.0,72.61,0.0,0.0
236,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16,0.0,0.0
237,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,71.07,0.0,0.0
238,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28,0.0,0.0
239,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,60,0.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.86,0.0,0.0
240,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57,0.0,0.0
241,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49,0.0,0.0
242,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,63,0.0,16.69,0.0,0.0,0.0,0.0,0.0,61.9,0.0,34.93,0.0,0.0
243,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,0.0,40.57,0.0,0.0
244,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,65,0.0,9.84,0.0,0.0,0.0,52.27,0.0,8.79,0.0,33.24,0.0,0.0
245,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92,0.0,0.0
246,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,67,0.0,2.98,0.0,0.0,0.0,0.0,0.0,33.89,0.0,36.51,0.0,0.0
247,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,43.9,0.0,0.0
248,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,69,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,9.65,33.29,0.0,0.0
249,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,70,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79,0.0,0.0
250,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,71,0.0,33.22,0.0,0.0,0.0,0.0,0.0,0.0,1.21,39.58,10.93,0.0
251,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77,20.38,42.97,0.0,0.0
252,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,23.48,0.0
253,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,74,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,21.79,41.54,0.0,0.0
254,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86,25.18,0.0
255,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,76,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.42,0.0,44.01,0.0,0.0
256,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.76,0.0,48.33,0.0,0.0
257,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,78,0.0,0.0,0.0,0.0,1.19,0.0,0.0,47.19,0.0,53.0,0.0,0.0
258,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,79,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,83.88,0.0,0.0
259,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,80,0.0,7.65,0.0,0.0,0.0,0.0,0.0,2.12,0.0,101.57,0.0,0.0
260,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,81,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75,0.0,0.0
261,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,96.37,7.57,0.0
262,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,83,0.0,1.63,0.0,0.0,0.0,0.0,0.0,32.44,0.0,100.26,8.48,0.0
263,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,84,0.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.31,0.0,0.0
264,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,85,0.0,5.22,0.0,0.0,2.31,0.0,0.0,115.95,0.0,100.27,0.0,0.0
265,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,94.69,0.0,0.0
266,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,87,0.0,19.59,0.0,0.0,0.0,0.0,0.0,67.98,0.0,95.86,25.06,0.0
267,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,88,0.0,22.63,0.0,0.0,0.0,0.0,0.0,10.95,0.0,94.35,20.59,0.0
268,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,89,0.0,0.0,0.0,0.0,1.22,50.28,0.0,0.0,0.0,101.72,0.0,0.0
269,e9126f469646506b8e82b4214d075bf72d9d324d357650ba670ed6f6fbbf2a75,90,0.0,29.62,0.0,0.0,0.0,0.0,0.0,48.35,0.0,95.24,18.05,0.0
270,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,1,36.78,6.52,108.84,0.0,3.72,104.69,93.05,4.14,12.2,19.56,0.0,0.0
271,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,2,57.7,10.24,164.1,220.87,5.73,96.02,103.67,155.1,57.8,19.19,0.0,108.85
272,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,3,51.6,6.28,1047.23,0.0,12.54,0.0,104.78,193.3,36.51,18.59,0.0,46.86
273,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,4,36.29,11.56,0.0,239.61,0.0,182.04,90.14,0.0,60.92,17.62,29.43,0.0
274,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,5,0.0,12.88,784.37,0.0,22.3,159.57,90.26,33.86,60.23,16.53,22.56,72.78
275,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,6,0.0,10.53,1283.02,495.53,0.0,33.08,113.09,17.99,0.0,16.69,0.0,19.61
276,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,7,0.0,6.57,0.0,70.34,8.62,98.99,106.36,77.64,9.54,15.71,0.0,0.0
277,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,8,71.4,7.87,0.0,0.0,11.05,87.18,105.97,46.81,43.44,15.14,0.0,25.23
278,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,9,67.81,5.66,0.0,401.39,15.8,105.85,102.78,14.3,42.1,14.49,1.53,26.95
279,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,10,36.3,7.58,0.0,0.0,0.0,56.44,88.08,133.17,26.22,12.8,0.0,119.43
280,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,11,59.23,4.56,0.0,199.01,0.0,115.56,93.75,16.69,0.0,12.91,29.19,108.03
281,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,12,0.0,7.79,0.0,190.73,15.23,140.1,93.43,113.03,45.8,0.0,34.43,103.5
282,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,13,0.0,6.59,0.0,226.51,3.7,177.07,99.84,4.1,0.0,0.0,42.61,9.62
283,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,14,0.0,5.89,41.23,316.51,0.34,73.37,97.53,45.86,0.0,0.0,55.19,0.0
284,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,15,32.35,6.66,35.47,269.01,0.0,0.0,83.27,60.12,4.8,0.0,0.0,0.0
285,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,16,56.0,6.67,0.0,0.0,1.44,0.0,89.51,0.0,75.34,0.0,0.0,133.71
286,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,17,55.39,10.53,0.0,65.14,10.64,0.0,83.2,0.0,113.65,0.0,0.0,23.0
287,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,18,49.08,5.35,0.0,420.21,8.11,0.0,89.54,46.24,33.72,0.0,1.97,0.0
288,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,19,0.0,6.92,0.0,165.61,5.03,0.0,94.92,0.0,0.0,0.0,0.0,0.0
289,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,20,0.0,1.89,276.79,0.0,0.0,0.0,91.18,0.0,4.2,0.0,0.0,51.85
290,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,21,0.0,7.91,610.62,0.0,0.0,0.0,83.45,0.0,0.0,0.0,49.96,0.0
291,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,22,51.0,1.3,0.0,0.0,0.0,0.0,92.72,0.0,48.99,0.0,39.96,0.0
292,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,23,51.24,0.0,174.29,0.0,0.0,0.0,83.42,0.0,26.32,3.73,0.0,0.0
293,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,24,13.5,0.0,549.02,0.0,0.0,0.0,81.17,0.0,0.0,2.13,0.0,75.21
294,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,25,44.38,0.0,486.92,11.38,0.0,0.0,89.41,0.0,0.0,1.67,0.0,0.0
295,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,26,0.0,0.0,0.0,0.0,0.0,0.0,82.66,21.68,63.09,0.51,3.77,0.0
296,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,27,0.0,0.0,0.0,63.93,0.0,0.0,84.98,0.0,54.96,0.0,0.0,15.33
297,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,28,0.0,0.0,0.0,0.0,0.0,0.0,92.5,55.17,32.55,0.0,32.98,13.81
298,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,29,30.75,0.0,0.0,0.0,0.0,65.22,76.21,0.0,0.0,0.0,22.06,0.0
299,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,30,44.54,0.0,81.87,0.0,0.0,144.13,92.75,0.0,0.0,0.0,0.0,0.0
300,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,31,33.91,0.0,405.78,0.0,0.0,21.51,89.31,0.0,11.07,0.0,8.95,0.0
301,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,32,43.79,0.0,0.0,517.23,0.0,190.23,68.67,0.0,0.0,0.0,0.0,196.77
302,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,33,0.0,0.0,0.0,0.0,0.0,48.19,77.74,0.0,0.0,0.0,0.0,0.0
303,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,34,0.0,0.0,391.71,0.0,0.0,237.38,0.0,0.0,41.17,0.0,0.0,67.61
304,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,35,0.0,0.0,0.0,0.0,0.0,112.85,0.0,0.0,0.0,0.0,0.0,85.51
305,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,36,38.69,0.0,24.66,0.0,0.0,70.79,0.0,0.0,50.75,0.0,0.0,0.0
306,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,37,28.0,0.0,0.0,0.0,0.0,18.97,0.0,78.25,0.0,0.0,0.0,8.63
307,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,38,0.0,0.0,669.45,0.0,0.0,106.07,0.0,0.0,14.46,0.0,0.0,75.86
308,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,39,0.0,0.0,581.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.48
309,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,40,0.0,0.0,0.0,0.0,0.0,7.66,0.0,134.53,0.0,0.0,0.0,0.0
310,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.97,77.06,0.0,0.0,140.19
311,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,42,0.0,0.0,0.0,113.05,13.17,0.0,0.0,0.0,73.84,0.0,0.0,32.1
312,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,43,35.21,0.0,0.0,1.0,1.12,0.0,0.0,90.28,0.0,0.0,0.0,221.25
313,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,44,8.38,3.57,0.0,0.0,0.0,0.0,0.0,86.89,20.23,0.0,65.41,36.62
314,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,45,15.68,0.0,74.5,0.0,0.0,0.0,0.0,0.0,34.19,0.0,0.0,69.28
315,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,46,24.69,0.0,381.28,202.45,0.0,0.0,0.0,78.62,0.0,0.0,3.11,206.61
316,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,47,0.0,0.0,348.68,265.41,0.0,0.0,0.0,0.0,65.6,0.0,1.63,186.08
317,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,48,0.0,0.0,206.95,0.0,0.0,0.0,0.0,0.0,32.98,0.0,0.0,49.1
318,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36,0.0
319,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,50,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77,0.0,10.09,88.33
320,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,51,0.93,0.0,0.0,0.0,1.17,0.0,0.0,0.0,75.67,0.0,1.95,0.0
321,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,52,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.41
322,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,53,0.0,0.0,0.0,203.75,0.0,0.0,0.0,0.0,45.87,0.0,0.0,5.64
323,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,54,0.0,0.0,247.69,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67
324,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,55,0.0,0.0,0.0,60.38,0.0,30.42,0.0,0.0,0.0,0.0,0.0,11.8
325,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,56,0.0,0.0,0.0,463.37,0.0,0.0,0.0,0.0,101.58,0.0,0.0,0.0
326,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0
327,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,58,24.19,0.0,0.0,5.96,0.0,0.0,0.0,0.0,37.34,0.0,0.0,109.6
328,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,59,15.59,2.27,448.65,226.44,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0
329,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,60,0.0,0.0,0.0,159.78,0.0,26.74,0.0,0.0,24.3,0.0,0.0,0.0
330,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,95.23
331,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55
332,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.0,17.13,99.63
333,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,64,4.89,0.0,102.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28
334,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,65,3.51,0.0,0.0,157.23,0.0,0.0,0.0,0.0,93.12,0.0,0.0,4.87
335,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.85,0.0,0.0,0.0,0.0
336,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,67,0.0,0.0,146.14,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,168.14
337,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,68,0.0,0.0,529.4,0.0,0.0,0.0,60.95,0.0,22.16,0.0,0.0,98.97
338,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,69,0.0,0.0,0.0,0.0,0.0,0.0,64.11,0.0,0.0,0.0,0.0,255.38
339,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,70,0.0,0.0,0.0,0.0,0.0,0.0,63.02,0.0,0.0,0.0,0.0,236.74
340,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,71,0.0,0.0,0.0,11.14,0.0,0.0,56.04,0.0,0.0,0.0,0.0,56.93
341,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,72,0.0,0.0,0.0,423.52,0.0,0.0,48.27,122.0,0.0,0.0,0.0,112.23
342,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,73,0.0,0.0,0.0,0.0,0.0,0.0,68.52,32.29,0.0,0.0,0.0,129.07
343,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,74,0.0,0.0,0.0,92.89,0.0,0.0,51.49,77.61,0.0,0.0,0.0,223.88
344,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,75,0.0,0.0,0.0,0.0,0.0,0.0,44.75,0.0,0.0,0.0,0.0,278.12
345,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,76,0.0,0.0,0.0,108.23,0.0,0.0,51.74,74.02,0.0,0.0,0.0,280.29
346,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,77,0.0,0.0,0.0,0.0,0.0,0.0,62.67,79.24,0.0,0.0,0.0,131.71
347,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,78,0.0,0.0,0.0,38.86,0.0,0.0,51.08,0.0,0.0,0.0,0.0,115.54
348,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,79,0.0,0.0,0.0,0.0,0.0,0.0,52.92,0.0,0.0,0.0,0.0,122.49
349,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,80,0.0,0.0,179.15,176.35,0.0,0.0,54.32,0.0,0.0,0.0,0.0,5.72
350,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,81,0.0,0.0,0.0,16.57,0.0,0.0,55.37,0.0,0.0,0.0,0.0,128.85
351,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,82,0.0,0.0,523.22,0.0,0.0,0.0,46.78,0.0,17.35,0.0,0.0,174.84
352,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,83,0.0,0.0,266.09,0.0,0.0,0.0,39.54,0.0,0.0,0.0,0.0,230.78
353,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,84,0.0,0.0,0.0,328.19,0.0,0.0,45.0,0.0,52.57,0.0,0.0,71.38
354,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,85,0.0,0.0,0.0,61.27,0.0,0.0,48.22,0.0,54.03,0.0,0.0,147.8
355,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,86,0.0,0.0,0.0,296.18,0.0,0.0,41.51,0.0,0.0,0.0,0.0,25.08
356,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,87,0.0,0.0,0.0,0.0,0.0,0.0,40.42,0.0,0.0,0.0,0.0,85.53
357,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,88,0.0,0.0,0.0,228.2,0.0,0.0,40.6,36.61,21.33,0.0,0.0,186.05
358,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,89,0.0,0.0,0.0,211.05,0.0,0.0,60.24,0.0,49.74,0.0,0.0,65.12
359,f4972d45b42830d180360f2a2b5e921e5f67aa18ad09e94dd1cd0c041fed1329,90,0.0,0.0,0.0,0.0,0.0,0.0,41.57,0.0,0.0,0.0,0.0,66.02
